"target","flakeref","pintype","vuln_id","url","package","severity","version_local","version_nixpkgs","version_upstream","package_repology","sortcol","whitelist","whitelist_comment","classify","nixpkgs_pr"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-25588","https://nvd.nist.gov/vuln/detail/CVE-2023-25588","binutils","5.5","2.40","2.41","2.42","binutils","2023A0000025588","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/283732"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-25586","https://nvd.nist.gov/vuln/detail/CVE-2023-25586","binutils","5.5","2.40","2.41","2.42","binutils","2023A0000025586","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/283732"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-25585","https://nvd.nist.gov/vuln/detail/CVE-2023-25585","binutils","5.5","2.40","2.41","2.42","binutils","2023A0000025585","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/283732"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-25000","https://nvd.nist.gov/vuln/detail/CVE-2023-25000","vault","4.7","0.3.1.5-r5.cabal","0.3.1.5","0.3.1.5","haskell:vault","2023A0000025000","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/227692"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-25000","https://nvd.nist.gov/vuln/detail/CVE-2023-25000","vault","4.7","0.3.1.5","0.3.1.5","0.3.1.5","haskell:vault","2023A0000025000","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/227692"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-24999","https://nvd.nist.gov/vuln/detail/CVE-2023-24999","vault","8.1","0.3.1.5-r5.cabal","0.3.1.5","0.3.1.5","haskell:vault","2023A0000024999","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/221835 
https://github.com/NixOS/nixpkgs/pull/221841"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-24999","https://nvd.nist.gov/vuln/detail/CVE-2023-24999","vault","8.1","0.3.1.5","0.3.1.5","0.3.1.5","haskell:vault","2023A0000024999","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/221835 
https://github.com/NixOS/nixpkgs/pull/221841"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-7235","https://nvd.nist.gov/vuln/detail/CVE-2023-7235","openvpn","","2.5.8","2.6.10","2.6.10","openvpn","2023A0000007235","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-7216","https://nvd.nist.gov/vuln/detail/CVE-2023-7216","cpio","5.3","2.14","2.15","2.15","cpio","2023A0000007216","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6992","https://nvd.nist.gov/vuln/detail/CVE-2023-6992","zlib","5.5","1.3","1.3.1","1.3.1","zlib","2023A0000006992","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6992","https://nvd.nist.gov/vuln/detail/CVE-2023-6992","zlib","5.5","0.6.3.0-r4.cabal","0.7.0.0","0.7.0.0","haskell:zlib","2023A0000006992","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6992","https://nvd.nist.gov/vuln/detail/CVE-2023-6992","zlib","5.5","0.6.3.0","0.7.0.0","0.7.0.0","haskell:zlib","2023A0000006992","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6780","https://nvd.nist.gov/vuln/detail/CVE-2023-6780","glibc","5.3","2.38-44-source-unsecvars","","","","2023A0000006780","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/285050 
https://github.com/NixOS/nixpkgs/pull/285329"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6780","https://nvd.nist.gov/vuln/detail/CVE-2023-6780","glibc","5.3","2.38-44","","","","2023A0000006780","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/285050 
https://github.com/NixOS/nixpkgs/pull/285329"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6779","https://nvd.nist.gov/vuln/detail/CVE-2023-6779","glibc","7.5","2.38-44-source-unsecvars","","","","2023A0000006779","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/285050 
https://github.com/NixOS/nixpkgs/pull/285329"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6779","https://nvd.nist.gov/vuln/detail/CVE-2023-6779","glibc","7.5","2.38-44","","","","2023A0000006779","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/285050 
https://github.com/NixOS/nixpkgs/pull/285329"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6693","https://nvd.nist.gov/vuln/detail/CVE-2023-6693","qemu","5.3","8.1.5","8.2.2","8.2.2","qemu","2023A0000006693","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/284249 
https://github.com/NixOS/nixpkgs/pull/284489 
https://github.com/NixOS/nixpkgs/pull/293594 
https://github.com/NixOS/nixpkgs/pull/298097"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6683","https://nvd.nist.gov/vuln/detail/CVE-2023-6683","qemu","6.5","8.1.5","8.2.2","8.2.2","qemu","2023A0000006683","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6337","https://nvd.nist.gov/vuln/detail/CVE-2023-6337","vault","7.5","0.3.1.5-r5.cabal","0.3.1.5","0.3.1.5","haskell:vault","2023A0000006337","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/272492 
https://github.com/NixOS/nixpkgs/pull/274068 
https://github.com/NixOS/nixpkgs/pull/274071"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6337","https://nvd.nist.gov/vuln/detail/CVE-2023-6337","vault","7.5","0.3.1.5","0.3.1.5","0.3.1.5","haskell:vault","2023A0000006337","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/272492 
https://github.com/NixOS/nixpkgs/pull/274068 
https://github.com/NixOS/nixpkgs/pull/274071"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6277","https://nvd.nist.gov/vuln/detail/CVE-2023-6277","libtiff","6.5","4.6.0","4.6.0","4.6.0","tiff","2023A0000006277","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6246","https://nvd.nist.gov/vuln/detail/CVE-2023-6246","glibc","7.8","2.38-44-source-unsecvars","","","","2023A0000006246","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/285050 
https://github.com/NixOS/nixpkgs/pull/285329 
https://github.com/NixOS/nixpkgs/pull/285587 
https://github.com/NixOS/nixpkgs/pull/285588"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6246","https://nvd.nist.gov/vuln/detail/CVE-2023-6246","glibc","7.8","2.38-44","","","","2023A0000006246","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/285050 
https://github.com/NixOS/nixpkgs/pull/285329 
https://github.com/NixOS/nixpkgs/pull/285587 
https://github.com/NixOS/nixpkgs/pull/285588"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-6228","https://nvd.nist.gov/vuln/detail/CVE-2023-6228","libtiff","5.5","4.6.0","4.6.0","4.6.0","tiff","2023A0000006228","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-5992","https://nvd.nist.gov/vuln/detail/CVE-2023-5992","opensc","5.9","0.23.0","0.25.0","0.25.1","opensc","2023A0000005992","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/293711 
https://github.com/NixOS/nixpkgs/pull/293788 
https://github.com/NixOS/nixpkgs/pull/301842"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-5841","https://nvd.nist.gov/vuln/detail/CVE-2023-5841","openexr","9.1","2.5.8","3.2.2","3.2.4","openexr","2023A0000005841","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/288214 
https://github.com/NixOS/nixpkgs/pull/289291 
https://github.com/NixOS/nixpkgs/pull/291549 
https://github.com/NixOS/nixpkgs/pull/300526"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-5341","https://nvd.nist.gov/vuln/detail/CVE-2023-5341","imagemagick","5.5","7.1.1-29","7.1.1-29","7.1.1.30","imagemagick","2023A0000005341","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-5156","https://nvd.nist.gov/vuln/detail/CVE-2023-5156","glibc","7.5","2.38-44-source-unsecvars","","","","2023A0000005156","False","","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-5156","https://nvd.nist.gov/vuln/detail/CVE-2023-5156","glibc","7.5","2.38-44","","","","2023A0000005156","False","","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-5088","https://nvd.nist.gov/vuln/detail/CVE-2023-5088","qemu","7.0","8.1.5","8.2.2","8.2.2","qemu","2023A0000005088","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/293594 
https://github.com/NixOS/nixpkgs/pull/298097"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-4911","https://nvd.nist.gov/vuln/detail/CVE-2023-4911","glibc","7.8","2.38-44-source-unsecvars","","","","2023A0000004911","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/258972 
https://github.com/NixOS/nixpkgs/pull/258975 
https://github.com/NixOS/nixpkgs/pull/259039"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-4911","https://nvd.nist.gov/vuln/detail/CVE-2023-4911","glibc","7.8","2.38-44","","","","2023A0000004911","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/258972 
https://github.com/NixOS/nixpkgs/pull/258975 
https://github.com/NixOS/nixpkgs/pull/259039"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-4535","https://nvd.nist.gov/vuln/detail/CVE-2023-4535","opensc","3.8","0.23.0","0.25.0","0.25.1","opensc","2023A0000004535","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/273975 
https://github.com/NixOS/nixpkgs/pull/293711 
https://github.com/NixOS/nixpkgs/pull/293788 
https://github.com/NixOS/nixpkgs/pull/301842"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-4527","https://nvd.nist.gov/vuln/detail/CVE-2023-4527","glibc","6.5","2.38-44-source-unsecvars","","","","2023A0000004527","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/256887"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-4527","https://nvd.nist.gov/vuln/detail/CVE-2023-4527","glibc","6.5","2.38-44","","","","2023A0000004527","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/256887"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-4039","https://nvd.nist.gov/vuln/detail/CVE-2023-4039","gcc","4.8","12.3.0","13.2.0","13.2.0","gcc","2023A0000004039","False","","fix_not_available",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-3603","https://nvd.nist.gov/vuln/detail/CVE-2023-3603","libssh","6.5","0.10.6","","","","2023A0000003603","True","Based on https://security-tracker.debian.org/tracker/CVE-2023-3603 and https://bugzilla.redhat.com/show_bug.cgi?id=2221791, vulnerable code is not present in 0.10.5 or any currently released version.","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-3019","https://nvd.nist.gov/vuln/detail/CVE-2023-3019","qemu","6.5","8.1.5","8.2.2","8.2.2","qemu","2023A0000003019","False","Revisit when fixed upstream: https://lists.nongnu.org/archive/html/qemu-devel/2023-05/msg08310.html.","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/293594 
https://github.com/NixOS/nixpkgs/pull/298097"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-2754","https://nvd.nist.gov/vuln/detail/CVE-2023-2754","warp","6.8","3.3.25-r1.cabal","3.4.0","","haskell:warp","2023A0000002754","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-2754","https://nvd.nist.gov/vuln/detail/CVE-2023-2754","warp","6.8","3.3.25","3.4.0","","haskell:warp","2023A0000002754","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-2680","https://nvd.nist.gov/vuln/detail/CVE-2023-2680","qemu","8.2","8.1.5","8.2.2","8.2.2","qemu","2023A0000002680","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-2121","https://nvd.nist.gov/vuln/detail/CVE-2023-2121","vault","5.4","0.3.1.5-r5.cabal","0.3.1.5","0.3.1.5","haskell:vault","2023A0000002121","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/236911 
https://github.com/NixOS/nixpkgs/pull/239559 
https://github.com/NixOS/nixpkgs/pull/239571"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-2121","https://nvd.nist.gov/vuln/detail/CVE-2023-2121","vault","5.4","0.3.1.5","0.3.1.5","0.3.1.5","haskell:vault","2023A0000002121","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/236911 
https://github.com/NixOS/nixpkgs/pull/239559 
https://github.com/NixOS/nixpkgs/pull/239571"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-1862","https://nvd.nist.gov/vuln/detail/CVE-2023-1862","warp","7.3","3.3.25-r1.cabal","3.4.0","","haskell:warp","2023A0000001862","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-1862","https://nvd.nist.gov/vuln/detail/CVE-2023-1862","warp","7.3","3.3.25","3.4.0","","haskell:warp","2023A0000001862","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-1412","https://nvd.nist.gov/vuln/detail/CVE-2023-1412","warp","7.8","3.3.25-r1.cabal","3.4.0","","haskell:warp","2023A0000001412","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-1412","https://nvd.nist.gov/vuln/detail/CVE-2023-1412","warp","7.8","3.3.25","3.4.0","","haskell:warp","2023A0000001412","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-1386","https://nvd.nist.gov/vuln/detail/CVE-2023-1386","qemu","7.8","8.1.5","8.2.2","8.2.2","qemu","2023A0000001386","False","Revisit when fixed upstream: https://github.com/v9fs/linux/issues/29.","fix_not_available",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-1344","https://osv.dev/OSV-2023-1344","jq","","1.7.1","1.7.1","1.7.1","jq","2023A0000001344","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-1329","https://osv.dev/OSV-2023-1329","jq","","1.7.1","1.7.1","1.7.1","jq","2023A0000001329","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-1307","https://osv.dev/OSV-2023-1307","libbpf","","1.2.2","1.3.0","1.4.0","libbpf","2023A0000001307","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-1295","https://osv.dev/OSV-2023-1295","libraw","","0.21.1","0.21.2","0.21.2","libraw","2023A0000001295","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-889","https://osv.dev/OSV-2023-889","file","","5.45","5.45","5.45","file","2023A0000000889","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-877","https://osv.dev/OSV-2023-877","libbpf","","1.2.2","1.3.0","1.4.0","libbpf","2023A0000000877","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-753","https://osv.dev/OSV-2023-753","opensc","","0.23.0","0.25.0","0.25.1","opensc","2023A0000000753","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","OSV-2023-675","https://osv.dev/OSV-2023-675","flac","","1.4.3","1.4.3","1.4.3","flac","2023A0000000675","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=main","current","CVE-2023-0665","https://nvd.nist.gov/vuln/detail/CVE-2023-0665","vault","6.5","0.3.1.5-r5.cabal","0.3.1.5","0.3.1.5","haskell:vault","2023A0000000665","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/227692"
